"4256","234264218793-55","VDAV-Verband Deutscher Auskunfts- und Verzeichnismedien e.V."
"4257","85470672196-59","Association Occitanie Europe"
"4258","426183424899-61","ECA - European Chimney Association"
"4259","351605332041-92","Sage Group PLC"
"4260","81317437623-13","European Association of Homes and Services for the Ageing"
"4261","033023132982-53","nv Degusch"
"4262","736743319528-42","Association for the International Collective Management of Audiovisual Works"
"4263","03492856440-03","European Chemical Society"
"4264","921120132005-55","Marko Meglic s.p."
"4265","443345931729-19","V.Navtik d.o.o."
"4266","690786127465-40","Viewpoint Group"
"4267","475368429902-96","American Chamber of Commerce in Germany e.V."
"4268","109146929639-62","Pflüger International"
"4269","488509127575-64","End Female Genital Mutilation - European Network"
"4270","3819438251-87","Euro Coop - European Community of Consumer Co-operatives"
"4271","568262721571-42","PlusValue"
"4272","19782003137-18","Dutch Meat Association"
"4273","960812325949-95","Danske Slagterier SA"
"4274","815176718826-78","Takeda Pharmaceuticals International AG"
"4275","03418705379-90","Riksbankens Jubileumsfond"
"4276","039496128321-93","VolkswagenStiftung"
"4277","28740039397-21","de Nederlandse Orde van Belastingadviseurs (the Dutch Association of Tax Advisers)"
"4278","075836914158-14","Federated Hermes (UK) LLP"
"4279","805040232176-74","IEDC - POSLOVNA ŠOLA BLED, Fakulteta za podiplomski študij managementa"
"4280","697081432188-69","CEEMAN - Ustanova za razvoj menedzmenta v Srednji in Vzhodnji Evropi"
"4281","780988631437-87","Japan External Trade Organization"
"4282","655314633978-63","Instituto Politécnico do Porto"
"4283","737111833676-52","LP Brussels"
"4284","413762233254-49","Auto Care Association"
"4285","333399732805-59","Climate Leadership Coalition"
"4286","100640231936-57","DRW Holdings, LLC"
"4287","542814232011-80","Université de la Rochelle"
"4288","524870330863-84","Coöperatie Employee Benefits Competence Centre U.A."
"4289","355878431886-89","Common Sense Media"
"4290","17258866933-24","International Betting Integrity Association"
"4291","397330615236-07","PAIN ALLIANCE EUROPE"
"4292","90518441599-14","Open Doors International"
"4293","89046007765-76","Assogestioni - Italian Investment Management Association"
"4294","055599331897-93","Environmental Defense Fund Europe"
"4295","898005133866-67","My Life My Say"
"4296","072333630393-52","Eläkesäätiöyhdistys"
"4297","96818506624-46","International Confederation of Inspection and Certification Organizations"
"4298","972524532678-44","Universität Siegen"
"4299","973899232646-83","Vlaamse Interuniversitaire Raad"
"4300","535862732647-38","Vlaamse Hogescholenraad"
"4301","948896232637-54","Académie de recherche et d'enseignement supérieur"
"4302","810172132680-93","Institut d'études politiques de Paris (Sciences Po)"
"4303","191305632550-86","Enter srl"
"4304","424851932901-65","Koninklijke Nederlandse Motorrijders Vereniging"
"4305","71149477682-53","Access Now"
"4306","558403932838-07","Ardan GmbH"
"4307","533121332762-22","ENERGEAN OIL & GAS PLC"
"4308","577943117432-04","Deloitte & Touche S.p.A."
"4309","458302930798-48","WWF Italy - Fondo Mondiale per la Natura"
"4310","197541932728-15","International Society for Stem Cell Research"
"4311","130201328260-50","European Jewish Community Centre"
"4312","715434330912-85","Europäische Union der Rechtspfleger"
"4313","060852832806-95","Civil Rights Defenders"
"4314","549499813585-41","Turku-Southwest Finland European Office"
"4315","838328429683-62","ALNYLAM PHARMACEUTICALS"
"4316","036412124178-16","European Space Policy Institute"
"4317","421535133868-60","Pasha parking"
"4318","696382325635-90","Commercial Broadcasters Association"
"4319","00849042167-65","European Snacks Association"
"4320","751779927700-43","FlixBus Italia"
"4321","397293717993-83","BRACCO"
"4322","623004132925-63","EuroNavigator Ltd"
"4323","343733933363-06","Datawheel LLC"
"4324","159194825072-93","Universiteit Utrecht"
"4325","414414533467-54","Helen"
"4326","777909025310-14","Confederazione Italiana Sindacati Lavoratori"
"4327","901671113917-43","Kumquat Consult"
"4328","364892017621-92","EuropeActive"
"4329","062661126926-78","ASOCIACIÓN ESPAÑOLA AGRICULTURA DE CONSERVACIÓN SUELOS VIVOS"
"4330","736180714498-22","UNIÓN DE PEQUEÑOS AGRICULTORES"
"4331","47690759500-37","FEDERACIÓN ESPAÑOLA DE ASOCIACIONES DE PRODUCTORES EXPORTADORES DE FRUTAS, HORTALIZAS, FLORES Y PLANTAS VIVAS"
"4332","430615914640-02","Asociación empresarial para la protección de las plantas"
"4333","294160532636-72","JSC DELFI"
"4334","972127919039-72","Asociación Española de la Economía Digital"
"4335","40306802522-39","FRUCOM - European Federation of the Trade in Dried Fruit, Edible Nuts, Processed Fruit & Vegetables, Processed Fishery Products, Spices and Honey"
"4336","099668932471-08","Digital House of Europe"
"4337","607908432268-31","Réseau Entreprendre"
"4338","129419419893-50","Critical Raw Materials Alliance"
"4339","014218910510-57","Make UK, the manufacturers' organisation (formerly EEF)"
"4340","282844235045-53","peacefulfish UG"
"4341","730856826170-47","European Foundation for South Asian Studies"
"4342","641713527153-40","Europartners."
"4343","349597433663-89","Ilmastorahasto Oy - The Finnish Climate Fund"
"4344","515594033750-84","HyperAspect"
"4345","383986327992-33","80 Day Race BV"
"4346","577479628316-33","COSYLAB, laboratorij za kontrolne sisteme, d.d."
"4347","57231475311-15","Coppieters Foundation"
"4348","82770116544-06","Westinghouse Electric UK Holdings Ltd."
"4349","702214911454-33","Voka - Vlaams Netwerk van Ondernemingen"
"4350","913146328207-78","Selta"
"4351","605192428476-30","Mundo Reader S.L."
"4352","203401420540-78","Energinet"
"4353","106050028535-35","FREE NOW"
"4354","230748628389-33","Asahi CE & Europe Services s.r.o."
"4355","74591581960-65","Bundesnotarkammer"
"4356","893579928596-79","ΟΜΟΣΠΟΝΔΙΑ ΕΠΑΓΓΕΛΜΑΤΙΚΩΝ ΒΙΟΤΕΧΝΙΚΩΝ ΚΑΙ ΕΜΠΟΡΙΚΩΝ ΣΩΜΑΤΕΙΩΝ ΝΟΜΟΥ ΡΟΔΟΠΗΣ"
"4357","322223416295-50","EVN AG"
"4358","969268727576-65","Fundação Oceano Azul"
"4359","241402227558-79","X Prize Foundation"
"4360","086806624273-14","Pracodawcy Rzeczypospolitej Polskiej"
"4361","890804512955-21","Hutnicza Izba Przemysłowo-Handlowa"
"4362","139480220187-14","Tradeweb Europe Limited"
"4363","480175226880-10","Sandvik AB"
"4364","02639216548-11","Flughafen München GmbH"
"4365","133202128447-22","Europos humanitarinis universitetas"
"4366","840058823715-16","Universitetet i Oslo"
"4367","572491916990-18","Deloitte Audyt Spółka z ograniczoną odpowiedzialnością sp. k."
"4368","258845020786-10","Gilead Sciences"
"4369","162360211825-62","Teosto"
"4370","688571314594-79","Institutional Limited Partners Association (ILPA)"
"4371","320219332498-64","JMG Business Consulting"
"4372","023086632364-67","Scrive AB"
"4373","939790514321-68","Bratislava Region Brussels Office"
"4374","051633832452-76","Flustix GmbH"
"4375","945267932357-16","Verbatum Oy"
"4376","363652933256-53","Degroof Petercam Asset Management"
"4377","87948608746-55","KBC Asset Management NV"
"4378","142577333268-23","Element Capital Partners LLP"
"4379","884919433275-26","Rokos Capital Management LLP"
"4380","306747532536-35","T. Rowe Price International Ltd"
"4381","114759333247-19","Pharo Management (UK) LLP"
"4382","295841533244-20","Candriam"
"4383","349357933259-10","Lorenzo Codogno Macro Advisors Ltd"
"4384","776240933252-75","Autonomy Capital Research LLP"
"4385","800709333245-03","Marshall Wace LLP"
"4386","631490533248-32","AMBER CAPITAL UK LLP"
"4387","334705833258-28","Balyasny Europe Asset Management LLP"
"4388","322407933266-48","Brevan Howard Asset Management LLP"
"4389","028925933267-28","Norges Bank Investment Management"
"4390","153269531817-34","Amia Capital LLP"
"4391","654488433264-40","ANIMA SGR SPA"
"4392","092785233190-73","European Council of Civil Engineers"
"4393","084695328428-62","Human Rights Consortium"
"4394","915777112103-83","CONFEDERACIÓN ESPAÑOLA DE TRANSPORTE EN AUTOBÚS"
"4395","728904528524-27","Heetch"
"4396","759619127722-33","Alcogroup"
"4397","741819127400-55","RENEWABLE ENERGY GROUP"
"4398","665813414759-89","Explico"
"4399","489579617056-32","IRBM SPA"
"4400","917509233311-04","Latvijas Būvuzņēmēju partnerība"
"4401","77823123416-69","European Parliamentary Financial Services Forum"
"4402","442822332191-58","Udruga za sport, rekreaciju i edukaciju- Igre mladih"
"4403","902785733856-56","International Association for Sustainable Aviation e.V. (IASA)"
"4404","41712511261-57","Transport en Logistiek Nederland"
"4405","122803916413-09","European Society for Paediatric Oncology"
"4406","229918033520-47","the WorkLife HUB"
"4407","543273616565-61","John Wiley & Sons"
"4408","00105537635-20","OGP GAZ-SYSTEM S.A."
"4409","971705931609-41","Europtimum Conseil"
"4410","168406021073-77","True Sale International GmbH"
"4411","595115132965-36","ExportUSA SPRL"
"4412","782362733111-40","UNIVERSITAS 21"
"4413","046414434065-89","Lightweight Containers BV"
"4414","320719819867-92","Bulgarian Telecommunication Company"
"4415","910956030915-30","OLX Global BV"
"4416","202063234272-81","block.one"
"4417","822081118841-09","Rundfunkrat des Westdeutschen Rundfunks"
"4418","010537126862-09","BHP"
"4419","28229947613-19","abrdn plc"
"4420","24894617638-61","THE ESTEE LAUDER COMPANIES INC."
"4421","637980427407-25","The Consumer Goods Forum"
"4422","473272624831-33","Air Traffic Controllers European Unions Coordination"
"4423","796803211721-67","Novelis Europe"
"4424","690790635376-11","Dark Matter Laboratories B.V."
"4425","304110635392-82","PRO-BIT PROGRAMSKA OPREMA D.O.O."
"4426","70699309784-62","Stichting Wageningen Research"
"4427","172990132672-82","Kaivosteollisuus ry - Finnish Mining Association"
"4428","69964056866-19","KDC Conseil FRANCE"
"4429","32967558277-95","Climate Strategy & Partners"
"4430","779379921695-06","Pannonia Bio Zrt"
"4431","9922252784-95","Bundesverband Großhandel, Außenhandel, Dienstleistungen e. V."
"4432","15257643846-58","NATS Ltd"
"4433","966493533135-33","Automated Financial Systems Inc."
"4434","932483333204-67","Anglo American"
"4435","736349833165-48","H55 SA"
"4436","722314616330-15","Mediobanca - Banca di Credito Finanziario"
"4437","883497033300-77","barry lynam sl"
"4438","984714332089-35","Compagnie Européenne d'Intelligence Stratégique Bureau UE"
"4439","663308832132-41","TaC-Together against Cybercrime International"
"4440","500577733683-82","Eestimaa Talupidajate Keskliit"
"4441","10029895396-05","Lauksaimniecības organizāciju sadarbības padome"
"4442","592509430811-92","Element AI"
"4443","982314713326-16","Unternehmerverbände Niedersachsen e.V."
"4444","964799628086-26","Mehr Demokratie e.V."
"4445","014120028084-09","Democracy International e.V."
"4446","857807628096-78","Initiative and Referendum Institute Europe"
"4447","299290727346-64","Association for the European Citizens' Initiative e.V."
"4448","01623802004-63","Związek Banków Polskich"
"4449","474681616946-32","ΟΡΓΑΝΙΣΜΟΣ ΠΡΟΓΝΩΣΤΙΚΩΝ ΑΓΩΝΩΝ ΠΟΔΟΣΦΑΙΡΟΥ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ"
"4450","397335917715-58","CONSEIL NATIONAL DES GREFFIERS DES TRIBUNAUX DE COMMERCE"
"4451","064333328261-89","Heliatek GmbH"
"4452","289575727187-66","JDB MEDIA GmbH"
"4453","182190427542-79","Dr. Günther Kast GmbH & Co. Technische Gewebe Spezial-Fasererzeugnisse KG"
"4454","548482926481-28","VINCI Concessions"
"4455","741933611361-66","Gorshenin Institute EU, AISBL"
"4456","626566128394-39","NANO BIO INFORMATION COGNITIVE TECHNOLOGY WATCH"
"4457","937926728846-33","CNC - Communications & Network Consulting AG"
"4458","790507431944-33","Tresorit Kft"
"4459","256306032009-42","Association pharmaceutique luxembourgeoise"
"4460","721018434321-46","Forschungszentrum Jülich GmbH"
"4461","54680168666-65","Avon Products"
"4462","392447132015-41","Coca-Cola Europacific Partners plc"
"4463","704526524109-47","European Bureau for Conservation and Development"
"4464","003453329147-26","Internews Europe"
"4465","173044324277-21","Wavestone S.A."
"4466","310699734818-18","IMZ International Music + Media Centre"
"4467","347204912066-34","Institut de Recherche et de Communication sur l'Europe"
"4468","472030121036-71","Cabinet d'avocats SAMMAN"
"4469","904118728240-36","Institute for Ethics"
"4470","60399267990-31","International Federation of Anthroposophic Medical Associations"
"4471","544283415505-54","European Steering Group on Sustainable Healthcare"
"4472","117463229970-40","EBAN ASBL - The European Business Angels Network"
"4473","473889733171-40","Seedrs Limited"
"4474","351683233226-92","Japan Bank for International Cooperation"
"4475","501838433325-23","Arcada University of Applied Sciences"
"4476","18370091485-91","Servier"
"4477","455227615437-58","Mattel, Inc."
"4478","528434826943-33","Dr.Hoseit-Unternehmensberatung"
"4479","187449026945-68","European Student Think Tank"
"4480","256090222257-01","Association européenne des jeunes entrepreneurs"
"4481","868091323871-48","Schwarzkopf-Stiftung Junges Europa"
"4482","93401065573-24","Goodyear Europe B.V"
"4483","530777916929-10","Sofort GmbH"
"4484","27867672607-85","Kellen"
"4485","207563426702-89","Sindicato Nacional do Ensino Superior"
"4486","648950226813-63","Fontem Ventures"
"4487","234317527985-69","Bank Julius Baer & Co. Ltd"
"4488","213430833817-69","ΕΛΛΗΝΙΚΗ ΟΜΟΣΠΟΝΔΙΑ ΓΟΥΝΑΣ"
"4489","278435521661-59","Verband der Versicherungsunternehmen Österreichs / Austrian Insurance Association"
"4490","708007823059-89","Eaton Corporation"
"4491","747812335093-80","LA UNIÓ de Llauradors i Ramaders"
"4492","572319935786-60","The Carter Center, Inc."
"4493","486353535837-83","BTB - Gewerkschaft Technik und Naturwissenschaft im dbb - beamtenbund und tarifunion"
"4494","55587639351-53","SPECTARIS Deutscher Industrieverband für Optik, Photonik, Analysen- und Medizintechnik e.V."
